scenario_name,k_level3,k_level4,replications,avg_waiting_time,p95_waiting_time,avg_time_in_system,level3_avg_wait,level4_avg_wait,level3_service_level,level4_service_level,doctor_utilization,nurse_utilization,avg_waiting_time_sd
add_1_day_general_doctor,16.0,55.0,10,78.803,75.985,791.122,18.6666,75.7895,0.9578,0.9531,0.9743,0.6783,17.5151
add_1_day_general_doctor,14.0,60.0,10,78.824,70.755,792.202,20.5122,70.8888,0.9434,0.9583,0.9745,0.6784,17.9688
add_1_day_general_doctor,16.0,50.0,10,78.869,81.169,796.998,18.6044,80.7199,0.9617,0.9418,0.9743,0.6781,17.4635
add_1_day_general_doctor,28.0,15.0,10,78.874,115.113,789.313,11.5603,112.2666,0.9881,0.785,0.9748,0.6785,17.7726
add_1_day_general_doctor,30.0,15.0,10,78.874,115.113,789.313,11.5603,112.2666,0.9881,0.785,0.9748,0.6785,17.7726
add_1_day_general_doctor,8.0,90.0,10,78.917,45.518,798.809,26.4112,42.0435,0.8047,0.984,0.9746,0.6785,17.6703
add_1_day_general_doctor,14.0,55.0,10,78.964,75.893,785.051,20.559,75.3442,0.9407,0.9519,0.9752,0.6791,17.9815
add_1_day_general_doctor,22.0,20.0,10,78.967,111.017,794.554,12.994,108.2669,0.9874,0.8273,0.9747,0.6783,18.1001
add_1_day_general_doctor,4.0,105.0,10,79.007,43.358,789.275,30.321,27.2948,0.5705,0.9877,0.9747,0.6789,17.6571
add_1_day_general_doctor,18.0,45.0,10,79.023,85.55,792.721,16.6358,84.6322,0.9759,0.9374,0.9746,0.6784,17.5629
add_1_day_general_doctor,18.0,30.0,10,79.04,101.029,791.051,16.6032,98.9778,0.9734,0.8844,0.9746,0.6784,18.3014
add_1_day_general_doctor,28.0,10.0,10,79.125,120.301,781.351,11.6212,117.1995,0.9886,0.6982,0.9747,0.6788,18.1228
add_1_day_general_doctor,30.0,10.0,10,79.125,120.301,781.351,11.6212,117.1995,0.9886,0.6982,0.9747,0.6788,18.1228
add_1_day_general_doctor,12.0,70.0,10,79.143,61.449,795.525,22.5011,61.2647,0.9129,0.9697,0.9742,0.6782,17.348
add_1_day_general_doctor,2.0,115.0,10,79.261,44.087,790.335,32.2575,19.4829,0.3493,0.9904,0.9745,0.6786,17.8483
add_1_day_general_doctor,20.0,30.0,10,79.412,101.36,795.843,14.732,99.1933,0.9823,0.8891,0.9744,0.6783,18.0341
add_1_day_general_doctor,2.0,110.0,10,79.436,44.684,799.113,32.2848,22.642,0.3491,0.9887,0.9749,0.6784,18.1006
add_1_day_general_doctor,24.0,10.0,10,79.477,120.576,788.955,11.8842,117.8809,0.9879,0.6925,0.975,0.6785,18.3188
add_1_day_general_doctor,6.0,95.0,10,79.568,44.03,798.563,28.3128,37.3034,0.7094,0.9842,0.9747,0.6784,17.6757
add_1_day_general_doctor,12.0,65.0,10,79.6,66.029,788.623,22.495,66.1756,0.9134,0.9657,0.975,0.6787,17.3127
add_1_day_general_doctor,26.0,5.0,10,79.703,125.217,790.004,11.5891,121.8666,0.9903,0.5283,0.9747,0.6785,17.7976
add_1_day_general_doctor,24.0,5.0,10,79.721,124.959,787.779,11.9388,121.9344,0.988,0.5383,0.9743,0.6784,17.3904
add_1_day_general_doctor,14.0,50.0,10,79.735,81.539,787.236,20.4665,80.5509,0.9458,0.9462,0.9749,0.6786,17.4971
add_1_day_general_doctor,16.0,40.0,10,79.773,91.316,796.462,18.5178,90.1341,0.9614,0.9178,0.9747,0.6784,17.6065
add_1_day_general_doctor,20.0,25.0,10,79.858,105.902,790.265,14.7232,103.6248,0.9823,0.867,0.9747,0.6787,17.8414
add_1_day_general_doctor,4.0,100.0,10,79.95,43.762,784.057,30.2155,32.2712,0.5669,0.987,0.9753,0.6793,17.1395
add_1_day_general_doctor,16.0,35.0,10,79.968,96.249,787.504,18.5328,94.5992,0.9634,0.9049,0.9748,0.6788,18.7467
add_1_day_general_doctor,8.0,85.0,10,79.998,49.169,795.68,26.2931,46.7425,0.813,0.9793,0.974,0.6781,17.519
add_1_day_general_doctor,20.0,20.0,10,80.0,110.548,791.17,14.7243,108.2494,0.9826,0.8311,0.9746,0.6784,17.6893
add_1_day_general_doctor,18.0,35.0,10,80.007,96.379,790.868,16.6446,94.5247,0.974,0.9047,0.9748,0.6785,17.9596
add_1_day_general_doctor,12.0,60.0,10,80.046,70.485,790.989,22.457,70.7714,0.9126,0.961,0.975,0.6786,17.3165
add_1_day_general_doctor,0.0,120.0,10,80.048,45.745,788.787,34.1857,19.2802,0.0451,0.9904,0.975,0.6791,17.6053
add_1_day_general_doctor,6.0,85.0,10,80.07,49.619,796.863,28.3629,46.644,0.7071,0.9807,0.9745,0.6784,17.8603
add_1_day_general_doctor,2.0,105.0,10,80.079,44.787,790.335,32.1743,27.6079,0.3578,0.9859,0.9747,0.6786,17.8589
add_1_day_general_doctor,4.0,95.0,10,80.08,45.056,791.496,30.1892,37.3259,0.5659,0.9838,0.9749,0.6787,17.7289
add_1_day_general_doctor,28.0,5.0,10,80.188,124.945,786.3,11.5828,122.0458,0.9884,0.5232,0.9744,0.6783,17.5378
add_1_day_general_doctor,30.0,5.0,10,80.188,124.945,786.3,11.5828,122.0458,0.9884,0.5232,0.9744,0.6783,17.5378
add_1_day_general_doctor,12.0,55.0,10,80.32,75.59,789.503,22.4503,76.0301,0.916,0.9501,0.9746,0.6787,18.3636
add_1_day_general_doctor,10.0,70.0,10,80.373,61.379,790.11,24.3903,61.3751,0.8745,0.9705,0.9745,0.6785,17.2609
add_1_day_general_doctor,0.0,115.0,10,80.484,45.968,792.181,34.0856,19.5123,0.0448,0.9901,0.9746,0.6786,17.1074
add_1_day_general_doctor,6.0,90.0,10,80.491,46.555,796.907,28.3757,41.9091,0.7082,0.9814,0.9746,0.6785,17.1818
add_1_day_general_doctor,6.0,75.0,10,80.518,57.909,790.098,28.229,56.3632,0.7196,0.9748,0.9746,0.6786,18.461
add_1_day_general_doctor,24.0,0.0,10,80.527,130.713,790.358,11.8978,126.7499,0.9882,0.053,0.9745,0.6781,18.2184
add_1_day_general_doctor,14.0,45.0,10,80.555,86.248,795.22,20.4873,85.3906,0.9452,0.9313,0.9748,0.6783,17.8238
add_1_day_general_doctor,16.0,30.0,10,80.724,101.468,785.132,18.5836,99.6238,0.963,0.8819,0.9746,0.6784,18.8699
add_1_day_general_doctor,18.0,20.0,10,80.777,111.085,782.745,16.6411,108.0332,0.9727,0.8265,0.9747,0.6786,18.1641
add_1_day_general_doctor,4.0,90.0,10,80.796,46.724,792.768,30.1361,41.9038,0.5705,0.9821,0.9747,0.6786,18.1942
add_1_day_general_doctor,28.0,0.0,10,80.807,129.565,796.847,11.5526,126.2826,0.9905,0.0573,0.9744,0.678,18.0975
add_1_day_general_doctor,30.0,0.0,10,80.807,129.565,796.847,11.5526,126.2826,0.9905,0.0573,0.9744,0.678,18.0975
add_1_day_general_doctor,22.0,10.0,10,80.852,120.615,788.136,13.068,117.5591,0.9872,0.6894,0.9745,0.6783,17.6337
add_1_day_general_doctor,20.0,15.0,10,80.865,116.535,790.884,14.7137,113.4831,0.9841,0.7604,0.9746,0.6782,17.7226
add_1_day_general_doctor,2.0,100.0,10,80.868,45.492,792.208,32.1399,32.2957,0.3621,0.9859,0.9745,0.6786,17.6819
add_1_day_general_doctor,8.0,70.0,10,80.962,61.306,796.071,26.2796,61.0878,0.8079,0.9694,0.9742,0.678,17.8833
add_1_day_general_doctor,10.0,65.0,10,81.127,66.006,794.199,24.4089,65.8055,0.8737,0.9688,0.9745,0.6782,17.3917
add_1_day_general_doctor,2.0,95.0,10,81.131,46.713,783.951,32.1142,37.1593,0.3624,0.9832,0.9748,0.679,18.5071
add_1_day_general_doctor,8.0,80.0,10,81.192,52.935,803.491,26.3415,51.6306,0.8099,0.9763,0.9744,0.678,17.8462
add_1_day_general_doctor,14.0,30.0,10,81.245,101.37,790.308,20.4357,99.4329,0.9445,0.8846,0.9744,0.6783,18.4737
add_1_day_general_doctor,18.0,25.0,10,81.268,106.198,791.579,16.6392,103.7702,0.9737,0.8591,0.9746,0.6783,16.7679
add_1_day_general_doctor,0.0,105.0,10,81.275,46.669,792.446,34.108,27.2805,0.0466,0.9883,0.975,0.6787,17.5824
add_1_day_general_doctor,4.0,85.0,10,81.279,49.31,788.294,30.1337,46.6482,0.574,0.9773,0.9746,0.6787,17.9717
add_1_day_general_doctor,26.0,0.0,10,81.301,129.823,792.749,11.5463,126.2974,0.9906,0.0573,0.9746,0.6783,17.8916
add_1_day_general_doctor,8.0,75.0,10,81.302,57.386,789.491,26.2893,56.4146,0.8109,0.9725,0.9746,0.6787,17.7184
add_1_day_general_doctor,10.0,60.0,10,81.398,71.363,788.866,24.383,71.3716,0.8742,0.9533,0.9747,0.6786,17.7823
add_1_day_general_doctor,22.0,5.0,10,81.443,125.543,785.145,13.0103,122.226,0.9853,0.517,0.9747,0.6785,17.5719
add_1_day_general_doctor,14.0,40.0,10,81.456,91.201,788.372,20.4643,90.0223,0.942,0.9193,0.9747,0.6784,17.3476
add_1_day_general_doctor,20.0,10.0,10,81.458,120.574,785.554,14.7259,117.3527,0.9812,0.6899,0.975,0.6786,17.8355
add_1_day_general_doctor,18.0,15.0,10,81.484,116.102,784.171,16.5951,112.7838,0.9732,0.7669,0.9747,0.6785,17.9327
add_1_day_general_doctor,20.0,0.0,10,81.502,130.51,784.141,14.7254,127.0456,0.9802,0.0597,0.9743,0.6784,18.7232
add_1_day_general_doctor,12.0,45.0,10,81.558,86.07,790.091,22.3862,85.6439,0.9143,0.9294,0.9748,0.6785,17.9073
add_1_day_general_doctor,12.0,50.0,10,81.59,80.879,790.002,22.4001,80.8773,0.9147,0.9409,0.9746,0.6784,17.4813
add_1_day_general_doctor,22.0,0.0,10,81.704,129.899,779.307,13.0408,126.6122,0.984,0.0594,0.9749,0.6788,17.6548
add_1_day_general_doctor,18.0,10.0,10,81.854,120.479,780.966,16.5839,117.4838,0.974,0.6933,0.9748,0.6785,18.7402
add_1_day_general_doctor,0.0,110.0,10,82.063,46.487,794.943,34.1668,22.6661,0.0468,0.989,0.9742,0.6781,16.9155
add_1_day_general_doctor,16.0,15.0,10,82.097,116.388,783.994,18.5685,112.9016,0.9629,0.7641,0.9748,0.6785,18.5906
add_1_day_general_doctor,10.0,55.0,10,82.159,75.642,790.799,24.4039,76.3279,0.8717,0.945,0.9746,0.6784,17.2321
add_1_day_general_doctor,10.0,50.0,10,82.162,81.458,786.781,24.3131,81.2203,0.8758,0.937,0.9748,0.6787,18.1658
add_1_day_general_doctor,8.0,65.0,10,82.265,66.605,789.649,26.3504,66.4851,0.8077,0.9633,0.9743,0.6783,17.7797
add_1_day_general_doctor,12.0,40.0,10,82.267,91.13,794.32,22.46,90.1944,0.9134,0.9154,0.9747,0.6784,18.1136
add_1_day_general_doctor,14.0,35.0,10,82.429,96.234,789.535,20.4675,94.8264,0.9446,0.9024,0.9746,0.6783,17.1054
add_1_day_general_doctor,6.0,80.0,10,82.514,52.898,788.89,28.3387,51.3143,0.7085,0.9788,0.9743,0.6783,17.076
add_1_day_general_doctor,6.0,70.0,10,82.584,61.713,784.597,28.2062,61.4299,0.7067,0.9664,0.9744,0.6784,17.0214
add_1_day_general_doctor,16.0,25.0,10,82.609,106.151,789.661,18.5186,103.9066,0.9645,0.8599,0.9744,0.6781,17.6003
add_1_day_general_doctor,16.0,20.0,10,82.619,110.74,784.996,18.4877,108.2017,0.9636,0.8212,0.9752,0.6788,18.0983
add_1_day_general_doctor,4.0,80.0,10,82.624,52.891,785.144,30.1136,51.2764,0.5809,0.9766,0.9752,0.6789,17.6077
add_1_day_general_doctor,0.0,95.0,10,82.64,48.576,790.777,34.0189,37.1298,0.0477,0.9845,0.9744,0.6783,17.8548
add_1_day_general_doctor,0.0,100.0,10,82.788,47.39,781.582,33.9944,32.5121,0.0509,0.9856,0.9747,0.6789,17.147
add_1_day_general_doctor,20.0,5.0,10,82.809,125.509,786.653,14.7692,122.2228,0.9822,0.5167,0.9746,0.6783,16.9308
add_1_day_general_doctor,12.0,35.0,10,82.818,96.724,787.234,22.42,95.1487,0.9172,0.8984,0.9744,0.6785,18.7061
add_1_day_general_doctor,2.0,90.0,10,82.82,48.137,794.351,32.1257,42.0882,0.362,0.9811,0.9746,0.6783,17.5142
add_1_day_general_doctor,10.0,45.0,10,82.849,85.931,780.208,24.3057,85.7283,0.8747,0.929,0.9743,0.6785,18.0804
add_1_day_general_doctor,8.0,60.0,10,82.92,71.228,790.831,26.2815,71.347,0.8112,0.9535,0.9748,0.6784,17.5246
add_1_day_general_doctor,2.0,85.0,10,83.004,50.844,785.779,32.1251,46.9059,0.3572,0.9773,0.9746,0.6786,17.5897
add_1_day_general_doctor,12.0,30.0,10,83.129,101.426,781.718,22.4317,100.0534,0.9152,0.8777,0.9748,0.6787,18.5456
add_1_day_general_doctor,4.0,75.0,10,83.137,57.384,785.648,30.179,56.3002,0.5692,0.9732,0.9748,0.6787,17.7135
add_1_day_general_doctor,8.0,55.0,10,83.187,76.038,781.88,26.2826,76.1819,0.8108,0.947,0.9751,0.6788,18.0673
add_1_day_general_doctor,18.0,5.0,10,83.218,125.654,779.103,16.6442,122.269,0.9721,0.5177,0.9746,0.6787,18.1243
add_1_day_general_doctor,4.0,70.0,10,83.367,61.892,775.336,30.1327,61.2988,0.5709,0.9708,0.9746,0.6789,17.9034
add_1_day_general_doctor,2.0,80.0,10,83.411,53.805,779.45,31.9534,51.7988,0.3716,0.976,0.9751,0.679,18.1609
add_1_day_general_doctor,0.0,90.0,10,83.418,49.849,782.167,34.0094,42.3192,0.049,0.9821,0.9754,0.6793,17.9754
add_1_day_general_doctor,16.0,5.0,10,83.504,125.8,773.755,18.4809,122.3676,0.963,0.521,0.9748,0.6788,18.8544
add_1_day_general_doctor,14.0,25.0,10,83.625,106.331,785.747,20.5112,104.1071,0.9454,0.86,0.9749,0.6786,17.5241
add_1_day_general_doctor,6.0,65.0,10,83.64,66.569,777.191,28.1855,66.1193,0.7156,0.9638,0.975,0.6789,17.2507
add_1_day_general_doctor,6.0,60.0,10,83.71,70.847,779.484,28.1896,70.86,0.7201,0.9587,0.9749,0.6786,17.8409
add_1_day_general_doctor,16.0,10.0,10,83.726,121.097,782.05,18.5153,117.7913,0.9633,0.6802,0.9744,0.6784,17.8158
add_1_day_general_doctor,16.0,0.0,10,83.804,130.245,773.523,18.563,126.5703,0.9611,0.0629,0.9749,0.6788,18.324
add_1_day_general_doctor,8.0,40.0,10,83.883,91.599,783.932,26.1695,90.9143,0.8187,0.9111,0.9747,0.6785,17.6084
add_1_day_general_doctor,14.0,15.0,10,83.939,116.029,779.105,20.4623,113.1066,0.9451,0.7712,0.9748,0.6787,18.7709
add_1_day_general_doctor,0.0,85.0,10,84.057,51.289,779.915,33.9898,47.0206,0.0487,0.9765,0.9748,0.6788,18.2707
add_1_day_general_doctor,18.0,0.0,10,84.135,130.918,779.494,16.6247,127.1415,0.974,0.0586,0.9743,0.6783,18.0498
add_1_day_general_doctor,6.0,50.0,10,84.186,81.11,772.509,28.1757,81.0551,0.719,0.9351,0.9751,0.6791,18.5163
add_1_day_general_doctor,4.0,65.0,10,84.232,66.769,785.337,30.1867,66.4005,0.5722,0.9647,0.9749,0.6784,18.2773
add_1_day_general_doctor,8.0,50.0,10,84.236,81.207,784.496,26.2262,81.0814,0.8144,0.9383,0.9747,0.6785,17.9472
add_1_day_general_doctor,14.0,20.0,10,84.25,111.155,782.862,20.5294,108.6923,0.9408,0.8249,0.9747,0.6785,17.6148
add_1_day_general_doctor,2.0,75.0,10,84.31,58.432,788.014,32.1806,56.508,0.3538,0.9732,0.9744,0.6781,18.2736
add_1_day_general_doctor,6.0,55.0,10,84.42,75.911,789.576,28.27,76.378,0.7123,0.9443,0.9747,0.6782,17.7766
add_1_day_general_doctor,12.0,20.0,10,84.621,111.267,776.776,22.3639,108.9447,0.9191,0.8191,0.9746,0.6786,18.6143
add_1_day_general_doctor,10.0,40.0,10,84.682,91.103,782.191,24.3507,90.8598,0.875,0.9112,0.9746,0.6786,17.2201
add_1_day_general_doctor,0.0,80.0,10,84.709,55.411,782.111,34.0283,51.4927,0.0542,0.9784,0.9747,0.6786,17.8873
add_1_day_general_doctor,12.0,25.0,10,84.883,106.925,783.405,22.407,104.8227,0.9183,0.8453,0.9746,0.6782,17.8376
add_1_day_general_doctor,0.0,75.0,10,84.961,58.49,780.217,33.8793,56.3591,0.0544,0.9725,0.9749,0.6788,18.2688
add_1_day_general_doctor,8.0,45.0,10,85.032,85.779,780.65,26.1842,85.9612,0.8201,0.9213,0.974,0.6782,16.9505
add_1_day_general_doctor,14.0,10.0,10,85.071,121.142,782.518,20.4427,117.5034,0.944,0.6845,0.975,0.6784,18.2536
add_1_day_general_doctor,10.0,35.0,10,85.29,96.934,785.081,24.2985,95.4326,0.8771,0.8927,0.9745,0.6783,17.5504
add_1_day_general_doctor,10.0,30.0,10,85.349,101.589,777.213,24.242,99.9773,0.8828,0.8765,0.9746,0.6787,17.8488
add_1_day_general_doctor,6.0,45.0,10,85.558,85.728,782.6,28.1525,85.7054,0.7247,0.9299,0.9747,0.6784,18.5813
add_1_day_general_doctor,8.0,35.0,10,85.599,96.761,776.631,26.335,95.692,0.8079,0.8939,0.9745,0.6785,17.7089
add_1_day_general_doctor,2.0,70.0,10,85.605,62.343,785.074,32.0236,61.4634,0.3619,0.9682,0.9746,0.6784,17.619
add_1_day_general_doctor,4.0,60.0,10,85.629,71.148,781.622,30.1123,71.361,0.5783,0.9527,0.9747,0.6787,17.878
add_1_day_general_doctor,12.0,15.0,10,85.645,116.022,778.537,22.3576,113.3323,0.9198,0.7671,0.9748,0.6786,18.1322
add_1_day_general_doctor,14.0,0.0,10,85.662,130.666,775.292,20.4096,127.5474,0.9454,0.0564,0.9746,0.6787,18.2291
add_1_day_general_doctor,10.0,25.0,10,85.826,107.019,782.702,24.2277,104.9937,0.8845,0.8469,0.9743,0.6781,18.4048
add_1_day_general_doctor,12.0,10.0,10,85.842,121.103,771.153,22.348,117.8694,0.916,0.6812,0.9749,0.6788,18.9063
add_1_day_general_doctor,10.0,20.0,10,86.02,111.157,777.94,24.2818,109.1526,0.8812,0.8149,0.9744,0.6783,17.7535
add_1_day_general_doctor,14.0,5.0,10,86.025,126.424,777.98,20.4609,123.1196,0.9444,0.5005,0.9747,0.6785,17.4869
add_1_day_general_doctor,4.0,45.0,10,86.049,86.295,775.728,30.0365,86.4767,0.5859,0.9212,0.9746,0.6785,19.0104
add_1_day_general_doctor,8.0,30.0,10,86.078,101.352,778.181,26.2725,100.0394,0.8149,0.8777,0.9742,0.6783,18.4845
add_1_day_general_doctor,4.0,55.0,10,86.13,76.115,779.495,30.1286,76.4528,0.5694,0.945,0.9744,0.6784,17.8663
add_1_day_general_doctor,8.0,25.0,10,86.205,106.676,774.1,26.2398,104.7542,0.814,0.8419,0.9746,0.6785,18.5497
add_1_day_general_doctor,2.0,65.0,10,86.215,66.708,786.33,32.1737,66.588,0.3563,0.962,0.9746,0.6783,17.9292
add_1_day_general_doctor,0.0,70.0,10,86.223,62.949,784.799,33.9892,61.2835,0.0514,0.9715,0.9747,0.6785,18.0001
add_1_day_general_doctor,12.0,5.0,10,86.329,125.716,777.687,22.3063,122.6015,0.9183,0.5111,0.9749,0.6787,18.7199
add_1_day_general_doctor,2.0,55.0,10,86.366,75.712,775.858,32.0398,76.0608,0.3651,0.9444,0.9749,0.6789,18.2756
add_1_day_general_doctor,6.0,40.0,10,86.493,91.724,780.332,28.1199,91.4374,0.7241,0.9039,0.9743,0.6782,18.5117
add_1_day_general_doctor,0.0,65.0,10,86.707,67.689,780.451,34.0271,66.6305,0.0522,0.9625,0.9746,0.6785,17.5601
add_1_day_general_doctor,2.0,60.0,10,86.784,71.399,773.94,32.0412,71.4532,0.3592,0.9508,0.9745,0.6784,17.6846
add_1_day_general_doctor,4.0,50.0,10,86.799,81.544,773.495,30.1251,81.6751,0.5745,0.9317,0.975,0.6789,17.7518
add_1_day_general_doctor,12.0,0.0,10,86.862,130.283,773.182,22.3554,127.4575,0.9178,0.057,0.9745,0.6784,18.758
add_1_day_general_doctor,0.0,60.0,10,86.937,71.832,778.639,33.8945,71.6384,0.0587,0.953,0.9749,0.6785,18.3935
add_1_day_general_doctor,10.0,15.0,10,87.076,116.461,769.338,24.299,113.496,0.8781,0.7604,0.9747,0.6786,17.9702
add_1_day_general_doctor,6.0,35.0,10,87.138,96.381,769.363,28.1258,95.4571,0.7253,0.8909,0.9745,0.6787,17.8656
add_1_day_general_doctor,4.0,40.0,10,87.426,91.835,778.872,30.0882,91.3561,0.5747,0.904,0.9744,0.6782,18.1196
add_1_day_general_doctor,10.0,10.0,10,87.487,121.241,773.883,24.3021,118.5939,0.8778,0.6814,0.9744,0.6783,17.9773
add_1_day_general_doctor,10.0,5.0,10,87.496,126.053,776.562,24.2664,123.4794,0.8798,0.5235,0.9743,0.6784,18.7228
add_1_day_general_doctor,2.0,50.0,10,87.602,81.218,771.424,31.9653,81.1401,0.366,0.9355,0.975,0.6787,17.765
add_1_day_general_doctor,4.0,35.0,10,87.746,96.91,770.028,30.0168,96.0943,0.5827,0.8864,0.9746,0.6788,18.1633
add_1_day_general_doctor,8.0,15.0,10,87.919,116.15,766.283,26.1993,113.4689,0.8138,0.7662,0.9752,0.679,18.4654
add_1_day_general_doctor,8.0,20.0,10,88.151,111.638,772.357,26.1532,109.5252,0.8202,0.8122,0.9747,0.6784,17.3254
add_1_day_general_doctor,10.0,0.0,10,88.241,131.177,765.781,24.2632,127.8555,0.8813,0.0565,0.9747,0.6787,18.4093
add_1_day_general_doctor,2.0,40.0,10,88.267,91.501,767.455,31.9712,91.2965,0.3703,0.9027,0.9752,0.679,18.6006
add_1_day_general_doctor,6.0,30.0,10,88.289,101.955,771.209,28.1507,100.66,0.7229,0.8668,0.9743,0.6784,17.7829
add_1_day_general_doctor,8.0,10.0,10,88.309,121.179,768.655,26.2168,118.2565,0.8183,0.6842,0.9746,0.6785,18.6113
add_1_day_general_doctor,6.0,25.0,10,88.483,106.285,773.292,28.1259,105.2871,0.7174,0.8436,0.9751,0.6787,18.0364
add_1_day_general_doctor,4.0,30.0,10,88.761,100.931,766.864,29.9937,100.2043,0.5843,0.8715,0.975,0.6789,18.385
add_1_day_general_doctor,6.0,15.0,10,88.835,116.285,768.613,28.074,113.8824,0.7292,0.7605,0.9746,0.6786,18.6188
add_1_day_general_doctor,0.0,55.0,10,88.895,76.372,779.282,33.9103,76.608,0.0546,0.9424,0.9745,0.6783,17.784
add_1_day_general_doctor,2.0,45.0,10,88.957,86.35,777.073,32.0749,86.8012,0.3628,0.9154,0.9745,0.6783,17.6162
add_1_day_general_doctor,6.0,20.0,10,89.02,111.364,772.163,28.1254,109.5391,0.7213,0.8066,0.9748,0.6786,18.443
add_1_day_general_doctor,8.0,5.0,10,89.269,126.707,768.893,26.2436,123.0249,0.8146,0.5171,0.9746,0.6785,18.5984
add_1_day_general_doctor,0.0,50.0,10,89.413,81.364,770.254,33.838,81.5164,0.0582,0.9335,0.9747,0.6787,17.8318
add_1_day_general_doctor,0.0,45.0,10,89.511,86.868,777.117,33.985,86.8103,0.0542,0.9175,0.9744,0.6783,18.1542
add_1_day_general_doctor,4.0,25.0,10,89.553,106.844,765.811,29.9401,105.3507,0.5807,0.8395,0.9746,0.6789,18.6504
add_1_day_general_doctor,4.0,20.0,10,89.577,111.851,765.137,29.9841,109.6581,0.5843,0.8055,0.975,0.6791,18.8641
add_1_day_general_doctor,2.0,30.0,10,89.618,101.991,763.059,31.8803,100.475,0.3695,0.8646,0.9746,0.6788,18.3155
add_1_day_general_doctor,2.0,35.0,10,89.956,96.576,769.216,31.9383,95.9038,0.3655,0.8877,0.9748,0.6787,18.0964
add_1_day_general_doctor,6.0,10.0,10,89.961,121.112,762.657,28.0303,118.2274,0.7226,0.6836,0.9746,0.6786,18.4459
add_1_day_general_doctor,4.0,15.0,10,89.969,116.418,763.728,29.9192,113.8888,0.5784,0.7589,0.9749,0.679,19.0268
add_1_day_general_doctor,8.0,0.0,10,90.083,131.354,771.361,26.201,128.0186,0.8136,0.0605,0.9743,0.6783,18.2826
add_1_day_general_doctor,0.0,40.0,10,90.218,91.172,763.478,33.8135,91.4786,0.0587,0.9,0.975,0.6791,18.1416
add_1_day_general_doctor,6.0,5.0,10,90.536,126.156,765.364,28.0627,122.8498,0.7246,0.5078,0.9747,0.6786,17.934
add_1_day_general_doctor,4.0,5.0,10,90.551,125.959,759.978,29.915,123.0661,0.587,0.5164,0.9748,0.679,19.0668
add_1_day_general_doctor,4.0,10.0,10,91.053,121.637,771.258,29.9594,118.666,0.5808,0.6764,0.9746,0.6784,17.9973
add_1_day_general_doctor,0.0,35.0,10,91.107,96.726,770.382,33.8007,96.3064,0.0583,0.8862,0.9748,0.6787,18.3188
add_1_day_general_doctor,2.0,20.0,10,91.192,111.575,764.37,31.9314,109.9094,0.372,0.8019,0.9747,0.6787,18.4218
add_1_day_general_doctor,0.0,30.0,10,91.304,101.525,771.434,33.8193,100.8119,0.0608,0.8638,0.9745,0.6783,17.3798
add_1_day_general_doctor,2.0,15.0,10,91.397,116.636,764.032,31.9283,114.0839,0.3707,0.7592,0.9748,0.6787,19.0749
add_1_day_general_doctor,6.0,0.0,10,91.412,131.78,767.511,28.0359,128.3473,0.728,0.0587,0.9749,0.6786,18.4771
add_1_day_general_doctor,2.0,25.0,10,91.514,106.579,765.708,31.9134,105.5484,0.3722,0.8375,0.9744,0.6784,17.8685
add_1_day_general_doctor,0.0,25.0,10,91.552,106.698,757.479,33.8148,105.5875,0.0605,0.8401,0.975,0.6791,18.5557
add_1_day_general_doctor,0.0,20.0,10,91.846,111.357,759.996,33.7076,110.1403,0.0631,0.803,0.9749,0.6789,18.8886
add_1_day_general_doctor,4.0,0.0,10,92.541,131.53,758.392,29.9799,128.1006,0.5824,0.0608,0.9748,0.6789,18.6117
add_1_day_general_doctor,2.0,5.0,10,92.608,126.452,757.495,31.8141,123.4063,0.3747,0.5194,0.9748,0.6789,18.5172
add_1_day_general_doctor,0.0,15.0,10,93.054,116.513,762.359,33.7666,114.5367,0.0626,0.7542,0.9752,0.679,18.3693
