scenario_name,k_level3,k_level4,replications,avg_waiting_time,p95_waiting_time,avg_time_in_system,level3_avg_wait,level4_avg_wait,level3_service_level,level4_service_level,doctor_utilization,nurse_utilization,avg_waiting_time_sd
baseline,16.0,100.0,3,86.0833,46.3433,1760.9267,20.4641,40.6685,0.9106,0.9731,0.9803,0.6318,3.7306
baseline,24.0,60.0,3,86.4033,81.86,1766.9033,13.3231,78.9183,0.9816,0.9019,0.9804,0.6315,3.7278
baseline,12.0,120.0,3,86.7567,42.26,1746.7,24.2945,26.7607,0.838,0.9859,0.981,0.6321,3.8613
baseline,20.0,70.0,3,86.9,71.0633,1739.23,16.3451,68.5001,0.9632,0.9322,0.9803,0.6319,3.6824
baseline,22.0,60.0,3,86.9633,80.0767,1749.2033,14.3609,78.5711,0.9777,0.9032,0.9804,0.6318,3.5842
baseline,16.0,90.0,3,87.0167,53.3933,1751.0167,20.2121,49.3184,0.9162,0.9649,0.9805,0.632,3.6615
baseline,18.0,80.0,3,87.0367,59.89,1748.4133,18.3009,58.7451,0.9438,0.9521,0.9808,0.6317,3.9693
baseline,26.0,50.0,3,87.0533,89.6,1750.43,12.6996,87.4221,0.986,0.8787,0.9806,0.6317,3.7378
baseline,28.0,50.0,3,87.0667,90.6467,1748.5667,12.679,87.6636,0.985,0.8717,0.9804,0.6318,3.6477
baseline,30.0,50.0,3,87.0667,90.6467,1748.5667,12.679,87.6636,0.985,0.8717,0.9804,0.6318,3.6477
baseline,12.0,110.0,3,87.1133,42.3233,1747.7233,24.1157,30.628,0.839,0.9812,0.9807,0.6321,3.9665
baseline,14.0,100.0,3,87.19,45.8967,1746.0333,22.315,39.662,0.88,0.979,0.9803,0.6317,3.653
baseline,24.0,50.0,3,87.2333,90.05,1748.82,13.0635,87.1265,0.9844,0.8739,0.9809,0.6318,3.7408
baseline,22.0,50.0,3,88.0133,91.3933,1750.7333,14.1737,87.4901,0.9784,0.8728,0.9802,0.6316,3.6103
baseline,10.0,120.0,3,88.05,44.2233,1743.9667,26.2649,26.4529,0.7724,0.9871,0.9807,0.6321,3.8408
baseline,20.0,60.0,3,88.1233,80.0367,1739.4867,16.163,78.3202,0.9676,0.9031,0.9815,0.6322,3.6422
baseline,26.0,40.0,3,88.1267,99.4233,1747.7567,12.6927,96.0777,0.9874,0.8483,0.9808,0.6317,3.7767
baseline,18.0,70.0,3,88.16,69.81,1751.1433,18.2124,68.2096,0.9486,0.9322,0.9811,0.6319,3.6804
baseline,28.0,40.0,3,88.1933,98.8933,1746.5267,12.7391,96.4969,0.9853,0.8389,0.9807,0.6319,3.8346
baseline,30.0,40.0,3,88.1933,98.8933,1746.5267,12.7391,96.4969,0.9853,0.8389,0.9807,0.6319,3.8346
baseline,16.0,80.0,3,88.2733,61.3267,1751.13,20.1848,58.9321,0.9256,0.9532,0.9807,0.6317,3.8394
baseline,10.0,110.0,3,88.3667,44.1733,1738.2333,26.2239,29.7,0.776,0.9812,0.981,0.6325,4.0053
baseline,14.0,90.0,3,88.4833,53.3933,1755.8967,22.0874,50.3074,0.8945,0.9626,0.9802,0.6314,3.8277
baseline,24.0,40.0,3,88.51,100.56,1755.7767,13.1183,96.1732,0.9809,0.8459,0.98,0.6313,3.4176
baseline,12.0,100.0,3,88.52,46.9533,1765.2867,24.2172,40.2012,0.8414,0.9742,0.9803,0.6313,3.9577
baseline,22.0,40.0,3,89.3067,100.28,1738.2033,14.3172,97.3198,0.9777,0.8331,0.9804,0.6322,3.4708
baseline,16.0,70.0,3,89.3633,69.2733,1745.9167,20.1514,67.7265,0.9273,0.9322,0.9804,0.6316,3.7269
baseline,28.0,30.0,3,89.3833,108.88,1740.1933,12.7787,105.6126,0.9832,0.7888,0.9808,0.6319,3.2428
baseline,30.0,30.0,3,89.3833,108.88,1740.1933,12.7787,105.6126,0.9832,0.7888,0.9808,0.6319,3.2428
baseline,20.0,50.0,3,89.4067,92.0633,1747.3633,16.1339,88.4022,0.9671,0.8658,0.9806,0.6316,3.3598
baseline,14.0,80.0,3,89.46,61.12,1730.2633,22.2264,58.9302,0.8821,0.9509,0.9814,0.6325,3.5642
baseline,26.0,30.0,3,89.5467,108.7967,1744.7967,12.8153,106.3698,0.9842,0.7842,0.9807,0.6317,3.4581
baseline,8.0,120.0,3,89.6433,46.01,1771.0767,28.3273,26.7679,0.691,0.9836,0.9799,0.6309,3.962
baseline,24.0,30.0,3,89.68,111.4133,1738.75,12.9696,107.0037,0.9851,0.7655,0.9806,0.6318,3.312
baseline,8.0,110.0,3,89.7867,45.6733,1753.5933,28.044,30.5157,0.7068,0.9766,0.9803,0.6314,4.0068
baseline,18.0,60.0,3,89.81,81.2767,1756.2833,18.4592,79.2906,0.9361,0.889,0.9804,0.6314,3.7984
baseline,10.0,100.0,3,89.8167,48.84,1740.56,26.2182,40.8109,0.7775,0.9731,0.981,0.6322,3.9046
baseline,12.0,90.0,3,89.84,54.0467,1745.11,24.1239,50.957,0.8457,0.9603,0.9805,0.6317,4.0164
baseline,28.0,20.0,3,90.46,118.1367,1734.0333,12.6324,115.2888,0.9854,0.7165,0.9807,0.6321,3.4352
baseline,30.0,20.0,3,90.46,118.1367,1734.0333,12.6324,115.2888,0.9854,0.7165,0.9807,0.6321,3.4352
baseline,22.0,30.0,3,90.5567,108.3533,1743.04,14.3819,106.2221,0.9754,0.7783,0.9806,0.6317,3.416
baseline,26.0,20.0,3,90.5633,118.8167,1732.8133,12.5876,115.9064,0.9854,0.7084,0.9811,0.632,3.1659
baseline,20.0,40.0,3,90.5933,99.6567,1744.1333,16.2526,97.1097,0.9643,0.8331,0.9798,0.6313,3.4424
baseline,18.0,50.0,3,90.6133,90.3667,1746.29,17.9727,88.1405,0.9518,0.8623,0.9807,0.6316,3.6912
baseline,14.0,70.0,3,90.6533,69.33,1740.3433,22.0994,68.1488,0.8906,0.9264,0.9805,0.6317,3.6982
baseline,6.0,120.0,3,90.6767,46.6167,1753.6267,30.1,27.0799,0.6038,0.9824,0.9807,0.6316,3.7854
baseline,16.0,60.0,3,90.8033,80.4567,1745.9833,20.2227,78.4126,0.916,0.9054,0.9805,0.6317,3.7696
baseline,12.0,80.0,3,90.92,62.2733,1740.0667,24.1717,59.2269,0.8422,0.9462,0.9806,0.6317,3.7771
baseline,10.0,90.0,3,90.95,54.7767,1751.8367,25.9442,50.4271,0.7976,0.9626,0.9803,0.6315,4.0559
baseline,24.0,20.0,3,90.95,118.9733,1738.13,13.0687,116.2377,0.983,0.706,0.9807,0.6317,3.13
baseline,8.0,100.0,3,91.0133,49.8033,1742.4467,28.1389,40.1472,0.6936,0.9684,0.9805,0.6316,3.9278
baseline,6.0,110.0,3,91.26,47.9767,1743.68,30.2087,31.8883,0.5826,0.9754,0.9808,0.6321,3.7666
baseline,22.0,20.0,3,91.69,120.42,1732.4,14.2593,116.3065,0.98,0.6932,0.9809,0.6321,3.2736
baseline,16.0,50.0,3,91.8133,92.9533,1736.6667,19.916,88.1772,0.9303,0.8715,0.9809,0.6318,3.4284
baseline,20.0,30.0,3,91.8267,110.8467,1752.5767,16.1663,106.8088,0.9673,0.7701,0.981,0.6315,3.2756
baseline,18.0,40.0,3,91.8367,99.4933,1734.9633,18.2068,97.1366,0.9494,0.8226,0.9805,0.6319,3.4768
baseline,26.0,10.0,3,91.9133,127.0767,1743.8867,12.7258,124.8301,0.9844,0.5744,0.9806,0.6315,3.4915
baseline,14.0,60.0,3,91.97,80.59,1726.9333,22.0377,79.405,0.8948,0.8913,0.9806,0.632,3.4531
baseline,28.0,10.0,3,92.01,128.3433,1747.65,12.7851,125.1951,0.984,0.5707,0.9798,0.6312,3.6571
baseline,30.0,10.0,3,92.01,128.3433,1747.65,12.7851,125.1951,0.984,0.5707,0.9798,0.6312,3.6571
baseline,12.0,70.0,3,92.0933,71.8033,1734.46,24.2287,68.9294,0.8435,0.931,0.9809,0.6323,3.8336
baseline,4.0,120.0,3,92.1133,48.87,1756.0967,32.1711,27.5224,0.4497,0.9824,0.9805,0.6312,4.2054
baseline,24.0,10.0,3,92.1467,127.33,1744.6033,13.1338,124.7964,0.9851,0.5637,0.9808,0.6316,3.1831
baseline,6.0,100.0,3,92.3033,51.3633,1737.9467,29.9964,40.6991,0.6025,0.9742,0.9809,0.6319,4.1251
baseline,10.0,80.0,3,92.3167,61.9133,1751.61,26.1724,59.2078,0.7825,0.9509,0.9807,0.6313,3.9027
baseline,8.0,90.0,3,92.3633,56.1433,1754.1,28.111,50.1932,0.7054,0.9591,0.9808,0.6314,3.9331
baseline,4.0,110.0,3,92.5867,50.6733,1753.1533,32.3327,30.0714,0.4512,0.9801,0.9803,0.6314,4.0075
baseline,22.0,10.0,3,93.0267,128.4367,1742.4133,14.3664,125.2474,0.9748,0.5672,0.9806,0.6316,3.6795
baseline,20.0,20.0,3,93.0633,119.29,1741.34,16.2938,116.0759,0.9656,0.7014,0.9803,0.6315,3.4232
baseline,14.0,50.0,3,93.07,91.0767,1734.4233,21.8095,88.5761,0.9005,0.8564,0.9807,0.6318,3.4507
baseline,18.0,30.0,3,93.15,109.8867,1745.3933,18.124,107.3472,0.9487,0.7748,0.9806,0.6315,3.2043
baseline,16.0,40.0,3,93.2067,99.8533,1738.8433,20.0917,97.7347,0.9288,0.8191,0.9803,0.6316,3.6223
baseline,24.0,0.0,3,93.2633,137.31,1723.5733,13.1817,134.4584,0.9819,0.0303,0.9806,0.6321,3.3193
baseline,12.0,60.0,3,93.2667,79.4467,1737.7867,24.0241,78.5765,0.8437,0.896,0.9806,0.6314,3.8274
baseline,28.0,0.0,3,93.3133,137.37,1748.45,12.922,134.7182,0.9819,0.0315,0.9801,0.6315,3.4392
baseline,30.0,0.0,3,93.3133,137.37,1748.45,12.922,134.7182,0.9819,0.0315,0.9801,0.6315,3.4392
baseline,26.0,0.0,3,93.3233,137.89,1744.4933,12.9301,134.9462,0.9851,0.0304,0.9804,0.6316,3.4391
baseline,2.0,120.0,3,93.3833,51.2967,1744.5933,34.1208,27.9087,0.2732,0.979,0.9808,0.6318,3.9538
baseline,8.0,80.0,3,93.3833,62.0167,1746.0467,27.8707,59.5198,0.7118,0.9404,0.9804,0.6314,3.6116
baseline,10.0,70.0,3,93.39,70.85,1742.81,25.9802,69.2845,0.7926,0.9193,0.9804,0.6315,3.7499
baseline,2.0,110.0,3,93.6867,51.3233,1742.13,34.0907,30.3744,0.2774,0.9777,0.9806,0.6317,3.8936
baseline,4.0,100.0,3,93.75,52.63,1747.1367,32.1848,40.1961,0.4538,0.9707,0.9802,0.6313,4.1244
baseline,6.0,90.0,3,93.92,57.79,1751.1567,30.2498,50.9874,0.5895,0.9579,0.9804,0.6314,3.845
baseline,20.0,10.0,3,94.1767,128.92,1732.91,16.1403,125.6935,0.9658,0.5475,0.9811,0.6318,3.4116
baseline,22.0,0.0,3,94.21,137.3667,1733.3767,14.3605,134.7949,0.9743,0.0292,0.9804,0.6316,3.5223
baseline,18.0,20.0,3,94.32,120.4533,1741.55,18.1509,116.3292,0.9469,0.6908,0.9807,0.6315,3.38
baseline,14.0,40.0,3,94.45,100.85,1734.28,22.0259,97.7003,0.8936,0.8144,0.9799,0.6315,3.3881
baseline,16.0,30.0,3,94.4767,111.31,1748.28,20.0235,107.8968,0.9244,0.769,0.9803,0.6312,3.288
baseline,0.0,120.0,3,94.4867,52.5433,1742.1767,35.9878,27.1032,0.0238,0.9801,0.9805,0.6314,4.065
baseline,12.0,50.0,3,94.58,91.0233,1748.7133,23.9486,88.5339,0.8485,0.8645,0.9805,0.6314,3.76
baseline,10.0,60.0,3,94.5867,79.4,1726.7733,26.0649,79.0911,0.7855,0.889,0.9808,0.6322,3.5911
baseline,8.0,70.0,3,94.71,70.43,1734.4567,28.001,69.0991,0.7122,0.9135,0.9805,0.6315,3.6905
baseline,6.0,80.0,3,94.8733,64.1733,1736.94,30.167,60.2177,0.5991,0.9438,0.9806,0.6318,3.9219
baseline,4.0,90.0,3,94.9167,57.51,1745.1333,31.9191,50.7967,0.4717,0.9567,0.9804,0.6315,3.7305
baseline,2.0,100.0,3,94.97,53.0733,1737.7833,34.0466,40.6184,0.2722,0.9637,0.981,0.6318,4.0541
baseline,0.0,110.0,3,95.22,53.8833,1751.3867,36.203,30.9506,0.0231,0.9801,0.9803,0.6313,3.965
baseline,20.0,0.0,3,95.36,138.7433,1726.2267,16.139,135.2741,0.9711,0.0292,0.981,0.632,3.5692
baseline,18.0,10.0,3,95.45,129.01,1740.1433,18.0652,125.6921,0.9509,0.5391,0.9804,0.6316,3.6775
baseline,14.0,30.0,3,95.64,110.5267,1719.8,21.909,108.1266,0.9034,0.7572,0.9811,0.6323,3.5174
baseline,16.0,20.0,3,95.68,121.2333,1733.2433,20.1608,117.1072,0.9244,0.6907,0.9809,0.6319,3.3363
baseline,12.0,40.0,3,95.7267,99.4833,1731.0333,23.9198,97.6472,0.8609,0.8178,0.9803,0.6317,3.4906
baseline,10.0,50.0,3,95.8367,91.2367,1732.0767,25.9311,88.8921,0.7896,0.8552,0.9807,0.6317,3.8228
baseline,6.0,70.0,3,95.8433,70.6967,1727.4367,29.9803,68.7076,0.6153,0.9229,0.9808,0.6321,3.5873
baseline,8.0,60.0,3,95.8533,80.7367,1737.2567,27.9525,78.6359,0.7149,0.9006,0.9809,0.6317,3.7894
baseline,4.0,80.0,3,95.9867,61.8133,1728.7133,31.9611,59.8196,0.4661,0.9415,0.9806,0.6317,3.7353
baseline,2.0,90.0,3,96.31,58.45,1746.7067,34.0835,50.368,0.2684,0.9532,0.9805,0.6313,4.0712
baseline,0.0,100.0,3,96.4333,55.9833,1742.4533,36.1456,41.2234,0.0245,0.9544,0.9803,0.6312,4.1393
baseline,18.0,0.0,3,96.7633,138.4567,1726.62,18.1702,135.2778,0.9456,0.0292,0.9811,0.6317,3.635
baseline,16.0,10.0,3,96.96,130.2067,1731.5,20.347,125.8062,0.9169,0.5486,0.9808,0.6317,3.5059
baseline,14.0,20.0,3,96.97,121.3767,1720.92,22.1175,117.4941,0.8912,0.6805,0.9809,0.632,3.0955
baseline,8.0,50.0,3,97.0433,89.15,1724.38,27.8964,88.8922,0.7094,0.8517,0.981,0.6322,3.8624
baseline,10.0,40.0,3,97.06,100.11,1736.0267,26.0263,97.7252,0.7868,0.8202,0.9802,0.6315,3.5807
baseline,4.0,70.0,3,97.08,71.01,1728.0267,31.8099,69.2458,0.4744,0.9158,0.9812,0.6322,3.8265
baseline,12.0,30.0,3,97.23,111.0867,1734.3167,24.0965,108.2699,0.8469,0.7643,0.9806,0.6313,3.2035
baseline,6.0,60.0,3,97.3,80.4833,1728.0767,30.0983,79.1968,0.5979,0.8913,0.9806,0.6317,3.6985
baseline,2.0,80.0,3,97.36,65.14,1721.49,33.8385,61.1422,0.2825,0.9322,0.9809,0.6321,4.0837
baseline,0.0,90.0,3,97.51,58.9033,1734.41,35.9871,50.5321,0.0256,0.9521,0.9809,0.6318,3.9195
baseline,14.0,10.0,3,98.0467,130.7,1726.7767,22.0029,126.46,0.8956,0.5415,0.981,0.6318,3.1134
baseline,12.0,20.0,3,98.1167,120.3867,1718.9267,23.8508,117.4559,0.8549,0.6897,0.9804,0.6316,3.3561
baseline,16.0,0.0,3,98.1433,139.1433,1735.8533,20.1854,135.9362,0.9238,0.0304,0.9805,0.6316,3.1216
baseline,8.0,40.0,3,98.1867,99.76,1722.8167,27.7845,98.3045,0.7222,0.8097,0.9807,0.6318,3.4406
baseline,10.0,30.0,3,98.2767,111.17,1714.4667,25.964,108.2916,0.799,0.7619,0.9805,0.6318,3.1631
baseline,6.0,50.0,3,98.3633,89.4967,1734.09,29.8858,88.8051,0.6067,0.8633,0.9809,0.6317,3.8763
baseline,4.0,60.0,3,98.54,79.9233,1741.8133,31.8758,79.1372,0.4661,0.8983,0.9808,0.6314,3.687
baseline,0.0,80.0,3,98.58,64.0333,1720.1633,35.9795,59.6958,0.0252,0.9357,0.9811,0.6321,3.8895
baseline,2.0,70.0,3,98.7,72.02,1734.5867,33.9623,69.9207,0.2788,0.9181,0.9806,0.6315,3.7538
baseline,14.0,0.0,3,99.3167,139.31,1722.28,22.0175,136.1559,0.894,0.0315,0.9809,0.6319,3.2626
baseline,12.0,10.0,3,99.3433,130.6,1719.4667,23.9917,126.6348,0.8524,0.5509,0.9805,0.6321,3.1565
baseline,0.0,70.0,3,99.5767,71.83,1715.69,35.6882,69.4654,0.0256,0.9216,0.9817,0.6322,3.9092
baseline,10.0,20.0,3,99.6567,121.8667,1728.0633,26.0097,118.0163,0.7926,0.6757,0.9802,0.6313,3.2919
baseline,2.0,60.0,3,99.6733,80.0233,1721.3967,33.8455,78.9753,0.2809,0.8878,0.981,0.6321,3.9318
baseline,8.0,30.0,3,99.7167,110.2567,1727.98,27.9913,108.6817,0.7022,0.7689,0.9809,0.6317,3.5806
baseline,6.0,40.0,3,99.7233,103.2033,1728.3167,29.8712,99.1299,0.6086,0.805,0.9807,0.6316,3.6998
baseline,4.0,50.0,3,99.8433,90.2233,1733.56,31.9963,89.4613,0.4474,0.8576,0.9804,0.6314,3.7958
baseline,12.0,0.0,3,100.6133,139.0833,1731.02,23.9601,135.8156,0.8463,0.0315,0.9799,0.6311,3.3215
baseline,10.0,10.0,3,100.68,130.25,1723.6867,25.9196,126.4426,0.7913,0.552,0.981,0.6315,3.1832
baseline,0.0,60.0,3,100.93,81.12,1717.9833,35.7671,79.5277,0.0254,0.896,0.9811,0.6322,3.8431
baseline,6.0,30.0,3,100.95,110.34,1709.3,30.0367,108.7436,0.6034,0.7572,0.9803,0.6321,3.6441
baseline,8.0,20.0,3,100.9867,121.4133,1729.9533,27.9777,118.3907,0.7025,0.6816,0.9814,0.6317,3.1896
baseline,4.0,40.0,3,101.0467,101.23,1722.9733,32.0226,99.0135,0.4593,0.8179,0.9808,0.6318,3.8774
baseline,2.0,50.0,3,101.0833,89.7933,1732.7767,33.9924,88.7741,0.2735,0.8622,0.9809,0.6317,3.4684
baseline,10.0,0.0,3,101.8067,140.2167,1721.4167,25.892,135.658,0.7933,0.0315,0.9816,0.6319,3.4415
baseline,6.0,20.0,3,101.9633,120.0,1713.5833,29.7871,117.7758,0.611,0.6966,0.9813,0.6321,3.3507
baseline,8.0,10.0,3,102.06,130.0267,1724.0333,27.8994,126.9295,0.7062,0.5614,0.9805,0.6315,3.3771
baseline,0.0,50.0,3,102.2267,89.9767,1721.37,35.6843,89.6346,0.0256,0.854,0.9803,0.6317,3.6758
baseline,4.0,30.0,3,102.2633,111.6833,1704.39,31.8889,109.4031,0.4619,0.7445,0.9803,0.6317,3.6505
baseline,2.0,40.0,3,102.44,103.49,1720.86,33.8425,99.8229,0.2809,0.8097,0.9803,0.6314,3.7653
baseline,8.0,0.0,3,103.03,138.8067,1695.4367,27.9174,135.8849,0.7083,0.0292,0.9812,0.6324,3.4347
baseline,6.0,10.0,3,103.1633,130.7733,1712.2367,29.9052,126.5096,0.6072,0.552,0.9808,0.632,3.433
baseline,0.0,40.0,3,103.3633,103.6433,1714.45,35.5066,99.7615,0.0256,0.8062,0.9805,0.6319,3.7805
baseline,4.0,20.0,3,103.4067,121.7767,1713.0167,31.8963,117.7749,0.4584,0.6734,0.981,0.6318,3.4843
baseline,2.0,30.0,3,103.4933,111.19,1712.0933,33.7777,109.2608,0.2784,0.748,0.9803,0.6318,3.5827
baseline,6.0,0.0,3,104.45,139.4633,1720.5,29.8891,135.8717,0.6072,0.0292,0.9809,0.6317,3.1965
baseline,4.0,10.0,3,104.54,130.57,1698.09,31.8974,127.4568,0.4542,0.545,0.9808,0.6322,3.2869
baseline,2.0,20.0,3,104.6,120.8567,1717.16,33.7436,117.9105,0.2687,0.6838,0.9808,0.6319,3.3947
baseline,0.0,30.0,3,104.8333,112.5667,1704.23,35.8378,109.6042,0.0252,0.7538,0.9807,0.6319,3.8031
baseline,4.0,0.0,3,105.7433,140.0833,1710.5733,31.829,136.8666,0.4675,0.0304,0.9802,0.6317,3.4788
baseline,2.0,10.0,3,105.7867,131.2933,1711.48,33.6573,127.8671,0.2811,0.5579,0.9801,0.6319,3.2223
baseline,0.0,20.0,3,105.9267,122.07,1707.0133,35.5786,119.4152,0.0249,0.6745,0.9809,0.6322,3.5393
baseline,2.0,0.0,3,107.0533,140.4433,1712.3433,33.7805,136.8348,0.2727,0.0327,0.9804,0.6314,3.2914
baseline,0.0,10.0,3,107.15,131.9167,1702.3633,35.8518,127.913,0.0256,0.5463,0.9813,0.6322,3.658
baseline,0.0,0.0,3,108.3467,141.15,1711.4967,35.7767,136.8268,0.0252,0.0327,0.9807,0.6316,3.4116
